"pathway","term","SS","pval","herit","fdr"
"PHOSLIPSYN-PWY","GXE",0.000185001171530649,0.0169999239978581,0.266653884167279,0.0332865644713305
"POLYAMINSYN3-PWY","Environment",0.00182776672270745,1.07627760237955e-08,0.135751451382235,4.94029063387336e-08
"POLYAMINSYN3-PWY","Maize Genotype",0.000816809152543637,0.0628868484106674,0.0606658533512651,0.105581265685417
"POLYAMINSYN3-PWY","GXE",0.00435508522592932,0.00104739063563725,0.323459844721041,0.00286582454050584
"POLYAMSYN-PWY","Environment",0.000518948976624572,1.75118752318858e-14,0.207080913318579,1.93552305194527e-13
"POLYAMSYN-PWY","Maize Genotype",0.000106043649761843,0.273802562413523,0.042315558626112,0.350067203085783
"POLYAMSYN-PWY","GXE",0.00075345518394171,0.00123491285349895,0.300658050527658,0.003335455938711
"POLYISOPRENSYN-PWY","Environment",0.000237464373775954,2.44227384256655e-11,0.172941010212084,1.64120802220472e-10
"POLYISOPRENSYN-PWY","Maize Genotype",4.86163568011228e-05,0.537164397739406,0.035406413704609,0.595274530476386
"POLYISOPRENSYN-PWY","GXE",0.000431125943234858,0.00170659622009826,0.31398122996766,0.0045079900153539
"PPGPPMET-PWY","Environment",0.00828860413141982,2.28777331662014e-06,0.101158714133562,8.89689623130054e-06
"PPGPPMET-PWY","Maize Genotype",0.0071126951409708,0.00230773934296526,0.0868072697255707,0.00587424560027521
"PPGPPMET-PWY","GXE",0.0278967775278517,0.000236193007990756,0.340467719104848,0.000713676714792213
"PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY","Environment",0.00368369874643434,4.24772811425907e-08,0.128426331711778,1.83922248246269e-07
"PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY","Maize Genotype",0.00199373071004753,0.0252048116425896,0.0695082684924672,0.0471537678836866
"PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY","GXE",0.0091140710246899,0.00177031544882395,0.317747674072021,0.00463260117449257
"PRPP-PWY","Environment",0.00333655855517983,0.00536652750231322,0.0681475185011066,0.0121506283071243
"PRPP-PWY","Maize Genotype",0.00142314157618083,0.886584828790793,0.0290669458631006,0.908660538735496
"PRPP-PWY","GXE",0.0150029913178065,0.0719863439891934,0.30642849855427,0.118798681632461
"PWY-1269","Environment",0.00101086104078651,6.49812214299762e-10,0.174969178284398,3.59106750007763e-09
"PWY-1269","Maize Genotype",0.000428241845183877,0.0397444131999892,0.074124059327203,0.0706438176219462
"PWY-1269","GXE",0.00116940556415152,0.671163980051266,0.202411530749663,0.720022660591396
"PWY-181","Environment",0.00612726556574223,7.59115264343333e-06,0.117049008767108,2.7967404475807e-05
"PWY-181","Maize Genotype",0.00244892494657659,0.455398485771306,0.0467817551673412,0.527634107652272
"PWY-181","GXE",0.0130299406263605,0.365691108488346,0.248910646722559,0.438633185805061
"PWY-1861","Environment",0.0207338384621015,2.37106401490145e-05,0.114646904142689,8.33344674693396e-05
"PWY-1861","Maize Genotype",0.00408821864606591,0.97188460087482,0.0226056362928935,0.977704269143531
"PWY-1861","GXE",0.0438638484325999,0.546045275631873,0.242543339757072,0.602400241161387
"PWY-2942","Environment",0.000650357841008239,1.4728378085993e-10,0.179103576357154,8.59155388349593e-10
"PWY-2942","Maize Genotype",0.00014535830075063,0.514522157928347,0.0400305645231805,0.57715862377913
"PWY-2942","GXE",0.00091346783919765,0.15748746742363,0.251562057949369,0.224600123320627
"PWY-3001","Environment",0.000504983083473827,2.60619481106763e-06,0.127689187591477,1.00821962338892e-05
"PWY-3001","Maize Genotype",0.000105981840363993,0.922842175892049,0.0267983929331552,0.938483568703778
"PWY-3001","GXE",0.000971503895588604,0.441768419765484,0.245652868837325,0.515396489726398
"PWY-3781","Environment",8.13524158153053e-05,2.10338890041428e-11,0.147748974446933,1.46020386475041e-10
"PWY-3781","Maize Genotype",1.86833159456806e-05,0.400516324988407,0.0339318844139722,0.475188860155737
"PWY-3781","GXE",0.000227099248143956,1.09677723543798e-08,0.412448489386181,5.00702650960815e-08
"PWY-4984","Environment",0.000588447387135661,8.15934120391594e-06,0.12566796476559,2.97993330925626e-05
"PWY-4984","Maize Genotype",0.000123727082871929,0.944162229741649,0.0264229751560001,0.956690317229174
"PWY-4984","GXE",0.0010044003571812,0.822008212792099,0.214498273687965,0.852452961414029
"PWY-5022","Environment",0.00378183151412666,2.61656997498552e-06,0.104835782966147,1.00821962338892e-05
"PWY-5022","Maize Genotype",0.00259124410624358,0.022182099426292,0.0718316254226873,0.0417779451078145
"PWY-5022","GXE",0.0119302567475565,0.00112405985574084,0.330717485018916,0.00305569669521782
"PWY-5028","Environment",0.00662041262232878,9.9551331208521e-15,0.198489843303046,1.16143219743274e-13
"PWY-5028","Maize Genotype",0.00198361379537601,0.0301584727297517,0.0594716997079628,0.0553124827357891
"PWY-5028","GXE",0.0106067762707628,9.67998166740459e-05,0.318006970265489,0.000310350557275567
"PWY-5097","Environment",0.000875605721175037,3.17023093035193e-11,0.187562715061129,2.09684565472096e-10
"PWY-5097","Maize Genotype",0.00017050351000161,0.602650898214362,0.0365234037306632,0.654039734496207
"PWY-5097","GXE",0.00118047574469294,0.134723811236011,0.252868648963698,0.197500875110383
"PWY-5100","Environment",0.00274465743684998,2.04170263910302e-07,0.145633991517246,8.53248864102757e-07
"PWY-5100","Maize Genotype",0.000857099855488242,0.50062700407521,0.0454784890120442,0.566943410687421
"PWY-5100","GXE",0.00404961575880181,0.710605464755808,0.214876253461456,0.753672462619796
"PWY-5101","Environment",0.000327405398030392,4.92209920959878e-11,0.137078467715935,3.13224495156286e-10
"PWY-5101","Maize Genotype",8.53747811718709e-05,0.296336739352036,0.035744811341006,0.376963316830806
"PWY-5101","GXE",0.00104761855927631,2.07421800866862e-10,0.438618140446912,1.19338570361756e-09
"PWY-5103","Environment",0.000409831180434279,2.3496919084724e-10,0.147096306539226,1.34268109055566e-09
"PWY-5103","Maize Genotype",0.000122900186031449,0.218544466558809,0.0441112445838144,0.291392622078412
"PWY-5103","GXE",0.00101994982015843,7.64588643478177e-06,0.366079640991862,2.80460463109899e-05
"PWY-5104","Environment",0.000394316593063252,0.00033735417934159,0.0838796690359862,0.000983949689746303
"PWY-5104","Maize Genotype",0.000211999920815008,0.434975863181231,0.0450969690508704,0.50959515351776
"PWY-5104","GXE",0.00148063209666388,0.0208301570335386,0.314962475373951,0.0396554230315131
"PWY-5121","Environment",0.000212409465804028,8.25410107454924e-15,0.216733387349894,1.01534334911213e-13
"PWY-5121","Maize Genotype",4.94468866645063e-05,0.14167383489105,0.0504534541346298,0.205786167979874
"PWY-5121","GXE",0.000266947951219577,0.0108455806375376,0.272382087563426,0.0229478280491979
"PWY-5154","Environment",0.00249984586074117,1.27004817391722e-05,0.112616315830301,4.53974666421475e-05
"PWY-5154","Maize Genotype",0.000527413234346502,0.950660999839174,0.0237595990636944,0.960956967346457
"PWY-5154","GXE",0.00620360191544604,0.148421911589639,0.279467947831071,0.213483571464549
"PWY-5180","Environment",0.00398804884654963,0.0541312229971143,0.0536700427992107,0.0927963822807673
"PWY-5180","Maize Genotype",0.00450091191396136,0.299197889602396,0.0605720101113553,0.378503354316284
"PWY-5180","GXE",0.0167564025849515,0.809410442338764,0.225502966111666,0.844017139837101
"PWY-5181","Environment",0.0078380611331088,0.0160702341375379,0.0577458088315556,0.0317623451188985
"PWY-5181","Maize Genotype",0.00651941959217448,0.416908247863296,0.0480309034427099,0.491858045231978
"PWY-5181","GXE",0.042257239626941,0.0456149932135647,0.311324247132879,0.0796602792087201
"PWY-5182","Environment",0.00398804884654963,0.0541312229971143,0.0536700427992107,0.0927963822807673
"PWY-5182","Maize Genotype",0.00450091191396136,0.299197889602396,0.0605720101113553,0.378503354316284
"PWY-5182","GXE",0.0167564025849515,0.809410442338764,0.225502966111666,0.844017139837101
"PWY-5188","Environment",0.000335065912357705,5.58867748196128e-13,0.18978794042177,4.89009279671612e-12
"PWY-5188","Maize Genotype",9.93035196706836e-05,0.0771340348028508,0.0562474718550653,0.126301343536832
"PWY-5188","GXE",0.00051918203874643,0.00287343090676121,0.29407494526769,0.00718357726690304
"PWY-5189","Environment",0.0014283041711592,3.89944759243499e-05,0.0823317569546976,0.000134795719244666
"PWY-5189","Maize Genotype",0.000726587503269014,0.309815499328937,0.0418826934300099,0.388425402143742
"PWY-5189","GXE",0.0071925189549537,6.54426531533775e-07,0.414598468903652,2.6177061261351e-06
"PWY-5304","Environment",0.0056768792270528,7.46389731408691e-14,0.177130048142145,7.12462925435569e-13
"PWY-5304","Maize Genotype",0.0029456338110409,0.000135680660163451,0.0919096986020752,0.000420559979842432
"PWY-5304","GXE",0.0105302104275262,1.08349408816804e-05,0.328563741692103,3.9229958364705e-05
"PWY-5345","Environment",0.00131433317176521,3.50531075589836e-10,0.146329992238983,1.96297402330308e-09
"PWY-5345","Maize Genotype",0.00062670655801243,0.0124798106011407,0.0697737588460265,0.0257568572603394
"PWY-5345","GXE",0.00302203432027392,9.07715827906226e-05,0.336455221652596,0.000294394322564181
"PWY-5347","Environment",0.00112235937956039,2.525790555742e-15,0.219644055025714,3.5361067780388e-14
"PWY-5347","Maize Genotype",0.000161647921547296,0.597129581410625,0.0316342569249373,0.650569193754767
"PWY-5347","GXE",0.00152285194962091,0.00151987254402348,0.298019853096932,0.00406590107318383
"PWY-5384","Environment",0.00621469030426724,1.62926500086119e-16,0.211750702668746,3.04129466827422e-15
"PWY-5384","Maize Genotype",0.00134493659060721,0.115894560332093,0.0458254963904533,0.17700260123447
"PWY-5384","GXE",0.00998274248651767,4.0772204522516e-06,0.340138065227452,1.54273206301412e-05
"PWY-5415","Environment",0.0041147712532893,0.0397791973037864,0.0528920000844405,0.0706438176219462
"PWY-5415","Maize Genotype",0.00509823948092376,0.162982337636365,0.0655336752535047,0.232042650194146
"PWY-5415","GXE",0.0206951372612408,0.324644415014846,0.266018967857336,0.400442450238577
"PWY-5417","Environment",0.0133800314539565,2.6956168405301e-08,0.134483756583169,1.17933236773192e-07
"PWY-5417","Maize Genotype",0.00533045663169446,0.152469675929513,0.0535768420725169,0.218557214642988
"PWY-5417","GXE",0.0314050199837037,0.00316944936041553,0.31565434487294,0.00771692018188129
"PWY-5419","Environment",0.00881006825555699,0.0112321932923264,0.0584131939615957,0.0237061365968698
"PWY-5419","Maize Genotype",0.00918949747327869,0.148214567714691,0.060928914821703,0.213483571464549
"PWY-5419","GXE",0.0481933108483894,0.0192871810204233,0.319535006151943,0.0370737575678618
"PWY-5420","Environment",0.00633516984290818,0.00091369035121959,0.0749394191719369,0.00254983353828723
"PWY-5420","Maize Genotype",0.00592724329683475,0.0549011546292702,0.0701140113003898,0.0937336786353393
"PWY-5420","GXE",0.0263260391093937,0.0176456526215976,0.311413605140223,0.0342317510442079
"PWY-5431","Environment",0.0133800314539565,2.6956168405301e-08,0.134483756583169,1.17933236773192e-07
"PWY-5431","Maize Genotype",0.00533045663169446,0.152469675929513,0.0535768420725169,0.218557214642988
"PWY-5431","GXE",0.0314050199837037,0.00316944936041553,0.31565434487294,0.00771692018188129
"PWY-5484","Environment",0.000127490341076173,4.35962204009387e-12,0.183751496583442,3.26971653007041e-11
"PWY-5484","Maize Genotype",2.11661996197952e-05,0.692324629598476,0.0305067883911101,0.738948778732807
"PWY-5484","GXE",0.0002140150109664,0.002357675964984,0.308459277969157,0.00598322601385669
"PWY-5505","Environment",0.000163932649533475,3.6174996915584e-07,0.107402339920868,1.47509696160634e-06
"PWY-5505","Maize Genotype",0.000188434525143624,6.7665986087328e-06,0.123455022412543,2.50393957327557e-05
"PWY-5505","GXE",0.00048490376570559,0.000418568104739884,0.317690217424235,0.00121240416545346
"PWY-5509","Environment",0.000717921159185617,1.55117844331657e-18,0.262582621101309,3.72282826395976e-17
"PWY-5509","Maize Genotype",0.000108223722312714,0.323839472564692,0.0395832722111833,0.400036995521091
"PWY-5509","GXE",0.000700396073392499,0.0147002093338078,0.256172748786357,0.0294705867312615
"PWY-5651","Environment",0.00198505984207186,0.888575675578872,0.0148778781385633,0.909139546268273
"PWY-5651","Maize Genotype",0.00791235919199377,0.344707713087433,0.0593025526747637,0.420864068304424
"PWY-5651","GXE",0.033519975711608,0.652370062287777,0.251229763090866,0.701652819874178
"PWY-5659","Environment",0.000126982420201368,3.27563154558065e-10,0.147514595315219,1.84666476395151e-09
"PWY-5659","Maize Genotype",3.81033026509109e-05,0.230022469785062,0.0442643419601627,0.304761631891881
"PWY-5659","GXE",0.000308492926521107,2.10051275179673e-05,0.358374089430675,7.41357441810611e-05
"PWY-5667","Environment",0.000178042486347768,4.36023365285409e-14,0.207119306531608,4.25883287022958e-13
"PWY-5667","Maize Genotype",4.63467276627125e-05,0.102403106454488,0.053915794428753,0.158413645343959
"PWY-5667","GXE",0.000237450096536763,0.00939535225364258,0.276229007690301,0.0200816689390834
"PWY-5676","Environment",0.00711199687683101,0.000784219316605643,0.0686994059128881,0.00221799402676344
"PWY-5676","Maize Genotype",0.00578778822584353,0.116340125432902,0.0559080128339751,0.177039321310938
"PWY-5676","GXE",0.039778325534737,3.37097000338851e-05,0.384244731792341,0.000117008876150676
"PWY-5686","Environment",0.000187556844867475,4.85957695659214e-12,0.181047105747076,3.61242888808619e-11
"PWY-5686","Maize Genotype",4.80349535783729e-05,0.231631400758536,0.0463677522737411,0.305448001000267
"PWY-5686","GXE",0.00031135213692291,0.00310986433383733,0.300545700147014,0.00761599428694857
"PWY-5695","Environment",0.000299767757248616,2.75538836605839e-13,0.210776100052124,2.48873787902048e-12
"PWY-5695","Maize Genotype",6.52822867352346e-05,0.296634229077575,0.0459020207070677,0.376963316830806
"PWY-5695","GXE",0.000347314544983843,0.120140891342482,0.244207735865196,0.180533718654177
"PWY-5705","Environment",0.0141297265867591,4.66330225492829e-15,0.228218432753973,6.21773633990439e-14
"PWY-5705","Maize Genotype",0.0039491828109308,0.0426874104522582,0.0637858281429266,0.0751727982807062
"PWY-5705","GXE",0.0143182659517479,0.130467968385537,0.231263655046561,0.191931862423557
"PWY-5747","Environment",0.00176193574092318,5.74436447144298e-24,0.317736536092749,4.8252661560121e-22
"PWY-5747","Maize Genotype",0.000182347900886087,0.424789145524857,0.032883486636676,0.499751935911597
"PWY-5747","GXE",0.00137261743654876,0.00558440349769547,0.247529293798761,0.0125761365631748
"PWY-5837","Environment",0.00778916241100714,4.03605898214695e-09,0.145741824448268,2.03011350000206e-08
"PWY-5837","Maize Genotype",0.00253341718361972,0.25282010959775,0.0474023807627335,0.327729771700787
"PWY-5837","GXE",0.0167503789261348,0.00324999678704797,0.313413773661328,0.00786742738075014
"PWY-5838","Environment",0.00433977232877892,6.67144991362062e-09,0.143935299955812,3.23931672106435e-08
"PWY-5838","Maize Genotype",0.00135088519277745,0.320255039058642,0.0448042087689417,0.39619180089729
"PWY-5838","GXE",0.00943782989527657,0.00395651707913896,0.31302030936051,0.00934424794259723
"PWY-5840","Environment",0.00388485858853382,1.39955754000829e-07,0.131150559304156,5.90768006837669e-07
"PWY-5840","Maize Genotype",0.000901777784453366,0.776532530914511,0.0304434918553257,0.815359157460236
"PWY-5840","GXE",0.00929360547557933,0.00913276962251645,0.313746698444023,0.0197719754714274
"PWY-5845","Environment",0.00299589389588911,0.00406051331933178,0.0667637544786227,0.00947453107844081
"PWY-5845","Maize Genotype",0.00262728069912112,0.185324640238744,0.0585491775203508,0.256040621382476
"PWY-5845","GXE",0.0138725603254481,0.0339040313288919,0.30915120619892,0.0612459920779983
"PWY-5850","Environment",0.00299419501557154,0.00405001517502761,0.0667189953018392,0.00947453107844081
"PWY-5850","Maize Genotype",0.00263079314830851,0.18350687769823,0.0586213906540093,0.254913012713164
"PWY-5850","GXE",0.01389728766351,0.0327425746350263,0.30967023373828,0.0594033751477798
"PWY-5855","Environment",0.000189852818013498,2.34392181259869e-20,0.291352173636627,7.03176543779608e-19
"PWY-5855","Maize Genotype",2.28776470657396e-05,0.460560765633794,0.0351085239083517,0.529960333058064
"PWY-5855","GXE",0.000150407556972169,0.0609652549241908,0.230818636845837,0.102832501907498
"PWY-5856","Environment",0.000189852818013498,2.34392181259869e-20,0.291352173636627,7.03176543779608e-19
"PWY-5856","Maize Genotype",2.28776470657396e-05,0.460560765633794,0.0351085239083517,0.529960333058064
"PWY-5856","GXE",0.000150407556972169,0.0609652549241908,0.230818636845837,0.102832501907498
"PWY-5857","Environment",0.000189852818013498,2.34392181259869e-20,0.291352173636627,7.03176543779608e-19
"PWY-5857","Maize Genotype",2.28776470657396e-05,0.460560765633794,0.0351085239083517,0.529960333058064
"PWY-5857","GXE",0.000150407556972169,0.0609652549241908,0.230818636845837,0.102832501907498
"PWY-5860","Environment",0.00417501482578813,0.00625878119587357,0.0639181692516905,0.0140196698787568
"PWY-5860","Maize Genotype",0.0038030803484467,0.196354283800406,0.0582239689038484,0.267755841546008
"PWY-5860","GXE",0.0201212080518721,0.0391490748257613,0.308049392750421,0.0699685592630628
"PWY-5861","Environment",0.00370122774916406,1.31884645593012e-08,0.139719153605915,5.95608076871666e-08
"PWY-5861","Maize Genotype",0.00121056770873279,0.300513585226594,0.0456982134333664,0.379596107654645
"PWY-5861","GXE",0.00836641716525071,0.00343408977273738,0.315827288744078,0.00828918221005575
"PWY-5862","Environment",0.00417940520861026,0.00625296259996503,0.0639892300919832,0.0140196698787568
"PWY-5862","Maize Genotype",0.00379710353400083,0.198508328881693,0.0581359594469796,0.269817146052787
"PWY-5862","GXE",0.0200839539780941,0.0405661819422158,0.307497523717832,0.0718894363532938
"PWY-5863","Environment",0.00685530181884917,4.75885568295193e-09,0.144598765868775,2.36534838679267e-08
"PWY-5863","Maize Genotype",0.00225258022870201,0.249910037099618,0.0475136368460279,0.324960419758017
"PWY-5863","GXE",0.0149230718401433,0.00296699453866653,0.314772103122083,0.00737359589491091
"PWY-5896","Environment",0.00299419501557154,0.00405001517502761,0.0667189953018392,0.00947453107844081
"PWY-5896","Maize Genotype",0.00263079314830851,0.18350687769823,0.0586213906540093,0.254913012713164
"PWY-5896","GXE",0.01389728766351,0.0327425746350263,0.30967023373828,0.0594033751477798
"PWY-5897","Environment",0.00483457118227354,6.9753986358392e-09,0.143653470545719,3.31035867463555e-08
"PWY-5897","Maize Genotype",0.00151886571904947,0.312560810450232,0.0451312688567689,0.38954166287566
"PWY-5897","GXE",0.0105325669241438,0.00397130537560382,0.312962563868335,0.00934424794259723
"PWY-5898","Environment",0.00483457118227354,6.9753986358392e-09,0.143653470545719,3.31035867463555e-08
"PWY-5898","Maize Genotype",0.00151886571904947,0.312560810450232,0.0451312688567689,0.38954166287566
"PWY-5898","GXE",0.0105325669241438,0.00397130537560382,0.312962563868335,0.00934424794259723
"PWY-5899","Environment",0.00483457118227354,6.9753986358392e-09,0.143653470545719,3.31035867463555e-08
"PWY-5899","Maize Genotype",0.00151886571904947,0.312560810450232,0.0451312688567689,0.38954166287566
"PWY-5899","GXE",0.0105325669241438,0.00397130537560382,0.312962563868335,0.00934424794259723
"PWY-5910","Environment",0.00906054029350432,0.000112773506048589,0.104621136384908,0.000354793052737135
"PWY-5910","Maize Genotype",0.00568997499894328,0.184833368220704,0.0657015620600391,0.255782585346608
"PWY-5910","GXE",0.0169250450872401,0.925464107334143,0.195431772613198,0.940011910714245
"PWY-5913","Environment",0.000265796600076062,1.63159828499189e-20,0.293629203904438,5.95888069301385e-19
"PWY-5913","Maize Genotype",3.10865741818262e-05,0.484975021741037,0.0343417712134533,0.553504100900097
"PWY-5913","GXE",0.000207843996118797,0.0642851093038555,0.229608155631844,0.107141848839759
"PWY-5918","Environment",0.00102989448291535,5.66243336060038e-11,0.15929912907564,3.57627370143182e-10
"PWY-5918","Maize Genotype",0.000261596584311143,0.329646078377799,0.0404625024613832,0.405421238414863
"PWY-5918","GXE",0.00223899311230164,6.35817174931842e-05,0.346316694295104,0.000211939058310614
"PWY-5920","Environment",0.000192462847526346,5.39910250080748e-12,0.151063089846635,3.97828605322656e-11
"PWY-5920","Maize Genotype",5.87123430070741e-05,0.102118994312994,0.0460830132193176,0.158413645343959
"PWY-5920","GXE",0.00051922846801588,6.53572060551126e-09,0.4075397289551,3.19186355152876e-08
"PWY-5973","Environment",0.000323467229548169,1.42309545450633e-06,0.123061798896574,5.66540370514367e-06
"PWY-5973","Maize Genotype",0.000123597717151454,0.391617815232275,0.0470222514763367,0.465947542202706
"PWY-5973","GXE",0.000714674962925353,0.125079360448562,0.271895198431035,0.185302756220091
"PWY-5989","Environment",0.000373616246930277,2.57443147673188e-23,0.32777822568998,1.80210203371231e-21
"PWY-5989","Maize Genotype",3.72896952810698e-05,0.502113543683405,0.0327147179925236,0.566943410687421
"PWY-5989","GXE",0.000241246126628833,0.107805503727664,0.211648256709072,0.16524931228328
"PWY-6071","Environment",0.00854438882653608,0.000380424220673445,0.088587124579852,0.00110573129884323
"PWY-6071","Maize Genotype",0.00234133902160539,0.94923900219535,0.024274701889323,0.960675616679631
"PWY-6071","GXE",0.0283327029891821,0.106997933308885,0.293749821121395,0.164612205090593
"PWY-6121","Environment",0.00034183053239345,4.98791336824854e-15,0.217267702249427,6.54663629582621e-14
"PWY-6121","Maize Genotype",7.18620320227454e-05,0.21135399693703,0.0456755529333043,0.284514995876772
"PWY-6121","GXE",0.000444151759880933,0.00488317047870565,0.28230313905458,0.0112072765085048
"PWY-6122","Environment",0.000285025289172218,2.28286672847352e-14,0.19963778422688,2.33854640477775e-13
"PWY-6122","Maize Genotype",7.08207562005757e-05,0.118496120353645,0.0496043662869938,0.178701510048585
"PWY-6122","GXE",0.000447568870066092,0.000277116929553668,0.313486770835044,0.000819641622623524
"PWY-6123","Environment",0.000294125490008,1.22438509606268e-13,0.203696575817618,1.14275942299183e-12
"PWY-6123","Maize Genotype",7.32321590565448e-05,0.152806521572107,0.0507169237156006,0.218666913322947
"PWY-6123","GXE",0.000397919624520677,0.0124630683430414,0.275579192280444,0.0257568572603394
"PWY-6125","Environment",0.000214727219584992,6.28383376049197e-12,0.178654743608785,4.58993074679413e-11
"PWY-6125","Maize Genotype",5.10903886490059e-05,0.314194572991102,0.0425076071054352,0.390298685623996
"PWY-6125","GXE",0.000371180610141638,0.00171967980315355,0.30882520094831,0.00452831045344508
"PWY-6126","Environment",0.00047474391393137,6.19711089628069e-11,0.170390743790245,3.85598011324132e-10
"PWY-6126","Maize Genotype",0.000116737387160274,0.368840382703733,0.0418983153710202,0.441347466483099
"PWY-6126","GXE",0.000837348318937948,0.00544430805596113,0.300533400615588,0.0122935988360413
"PWY-6147","Environment",0.00139377633364184,1.10431575811189e-14,0.212842321124647,1.25354761731619e-13
"PWY-6147","Maize Genotype",0.000437032941104155,0.0215621033341475,0.0667389044765073,0.0407014984285031
"PWY-6147","GXE",0.00173084890853336,0.0148962115468229,0.264316368642668,0.0297924230936458
"PWY-6151","Environment",0.00827168673512022,4.13893532019789e-15,0.200589873975161,5.60758978865521e-14
"PWY-6151","Maize Genotype",0.00277489887905852,0.00921054122049745,0.0672917911749318,0.0198890864401487
"PWY-6151","GXE",0.0129714930866105,8.68104729022939e-05,0.314561013591752,0.000284846864210652
"PWY-6163","Environment",0.00059676892101291,8.80475945938881e-12,0.194041039523417,6.32136576571504e-11
"PWY-6163","Maize Genotype",9.78913268220467e-05,0.726174233183319,0.0318296314503709,0.768244780697718
"PWY-6163","GXE",0.000792000143138072,0.0997018079547405,0.257521002964364,0.155668250338257
"PWY-6182","Environment",0.012089194290841,2.00480352603756e-08,0.136511548037747,8.89273695094915e-08
"PWY-6182","Maize Genotype",0.00450911320914968,0.193823126936421,0.0509170429103638,0.265597759586613
"PWY-6182","GXE",0.0279621487669593,0.0032148136211244,0.315749430673916,0.00780474983163149
"PWY-6185","Environment",0.00924678367479071,0.0126179974654091,0.0573675436496536,0.0259782300758423
"PWY-6185","Maize Genotype",0.00865581237499074,0.25424038582444,0.0537011258951867,0.328556806296199
"PWY-6185","GXE",0.0530466055169355,0.0119677911918268,0.329103995993248,0.025007324878444
"PWY-621","Environment",0.00577559799207977,1.81207806989591e-22,0.285786499784784,8.45636432618091e-21
"PWY-621","Maize Genotype",0.000655650893136748,0.403441575976457,0.0324427313132376,0.47779947940922
"PWY-621","GXE",0.00591542166977041,8.96810339176508e-05,0.292705215299444,0.000293120889069364
"PWY-6263","Environment",0.00315539110956165,1.04767249018238e-08,0.139464556815892,4.83541149314945e-08
"PWY-6263","Maize Genotype",0.00130422817406033,0.0999957696671383,0.0576453434665958,0.155837563117618
"PWY-6263","GXE",0.00701912987523139,0.00379427275745699,0.310237242640367,0.00908031087254664
"PWY-6269","Environment",0.000711154073727105,3.2389450485395e-19,0.270528004741819,8.77649626055865e-18
"PWY-6269","Maize Genotype",0.000101222511242057,0.343973140578365,0.0385057542562543,0.420578512497564
"PWY-6269","GXE",0.000665716540280179,0.0152735508046299,0.25324324786858,0.030402328615851
"PWY-6277","Environment",0.000285025289172218,2.28286672847352e-14,0.19963778422688,2.33854640477775e-13
"PWY-6277","Maize Genotype",7.08207562005757e-05,0.118496120353645,0.0496043662869938,0.178701510048585
"PWY-6277","GXE",0.000447568870066092,0.000277116929553668,0.313486770835044,0.000819641622623524
"PWY-6282","Environment",0.00037382477545695,4.33836691905189e-23,0.325173563059809,2.80325247077199e-21
"PWY-6282","Maize Genotype",3.78728638688374e-05,0.497772789544784,0.0329439215805191,0.565803982703138
"PWY-6282","GXE",0.000244488443098638,0.106022427485788,0.212669633980653,0.163410713923049
"PWY-6317","Environment",0.00146860711192224,9.51992505629963e-05,0.111584852340704,0.00030638839261654
"PWY-6317","Maize Genotype",0.000482298197840206,0.817505261069347,0.0366450446503331,0.850934844235751
"PWY-6317","GXE",0.00242290317827656,0.979546680892706,0.184092322030188,0.984233507117073
"PWY-6353","Environment",0.000231877311060165,2.13819346227379e-17,0.24845547837436,4.3806890446585e-16
"PWY-6353","Maize Genotype",4.36160146432934e-05,0.177306865128287,0.046734360224536,0.248644017876062
"PWY-6353","GXE",0.000240593993530488,0.0160191429770128,0.257795363777979,0.0317360379733273
"PWY-6383","Environment",0.00386415466882753,4.84553552766386e-05,0.0830226886446077,0.000164122977549905
"PWY-6383","Maize Genotype",0.00198965263505444,0.313544218156689,0.0427483694075758,0.390188360372769
"PWY-6383","GXE",0.0187031986061654,3.42226906743135e-06,0.401844638120833,1.30077195323183e-05
"PWY-6385","Environment",0.000620296764845455,2.10761881761898e-06,0.104803090663383,8.27289629345768e-06
"PWY-6385","Maize Genotype",0.000213774294893727,0.534679114648501,0.0361185291927647,0.593303112687901
"PWY-6385","GXE",0.00220695405676923,5.5850304629907e-05,0.372878949576874,0.000187657023556488
"PWY-6386","Environment",0.000620762327489875,1.43178326374214e-06,0.107366150089733,5.67310349784623e-06
"PWY-6386","Maize Genotype",0.000211629371788163,0.521583277124233,0.0366031086111205,0.584173270379141
"PWY-6386","GXE",0.00213352383352878,7.53972189179282e-05,0.369011181875257,0.000248367309376705
"PWY-6387","Environment",0.00101255331798656,2.80565878211607e-11,0.177170275759569,1.87043918807738e-10
"PWY-6387","Maize Genotype",0.000134543918566977,0.895077959319538,0.0235416572449578,0.914678206603907
"PWY-6387","GXE",0.00175706555727426,0.00432857175150334,0.307440392303424,0.0100720229120853
"PWY-6396","Environment",0.00760035510265881,0.000105921545025341,0.0971385787846698,0.000335751312533156
"PWY-6396","Maize Genotype",0.00648152576192138,0.0283918202900262,0.082839050592388,0.0526470839815056
"PWY-6396","GXE",0.0183081043087438,0.499071390047119,0.233992123890464,0.566513469783216
"PWY-6467","Environment",0.00100980128048813,1.40263797276685e-09,0.158070667265249,7.31811116226183e-09
"PWY-6467","Maize Genotype",0.000587300791688469,0.00301905600656325,0.0919339575235329,0.00744836752367562
"PWY-6467","GXE",0.0015233612825049,0.186078326862734,0.238461506302699,0.256659761189978
