"pathway","term","SS","pval","herit","fdr"
"PWY-1269","Environment",0.0207320319780064,0.00703813131740261,0.0673598856024316,0.0269738908384665
"PWY-1269","Maize Genotype",0.0249182940037605,0.0702162036618676,0.0809613565752596,0.157543919140493
"PWY-1269","GXE",0.0723390728843734,0.43716880449666,0.235034929487211,0.559983514792907
"PWY-181","Environment",0.0420292428034324,0.705215559001432,0.0171621189290237,0.779867435861478
"PWY-181","Maize Genotype",0.174595401870077,0.106175558736521,0.0712938623560032,0.214778445673915
"PWY-181","GXE",0.805470526077741,0.00961614133600484,0.328903878354918,0.0352437553920437
"PWY-1861","Environment",0.00528785029614568,0.828841011147151,0.0157529820990671,0.879832699137838
"PWY-1861","Maize Genotype",0.0153266397805108,0.685696646781932,0.0456594397684108,0.765158543876787
"PWY-1861","GXE",0.0894808382416743,0.353942019410982,0.266571473110361,0.498236719645504
"PWY-2942","Environment",0.519855347055366,0.129007006247419,0.0389037397802814,0.247704160512651
"PWY-2942","Maize Genotype",0.691202550468739,0.419811251051131,0.0517266280153097,0.545795568119831
"PWY-2942","GXE",4.18872199134382,0.0261513368913195,0.313465950261404,0.0729868322297801
"PWY-3001","Environment",9.89708438211173,0.128334318658015,0.0433736794871741,0.247704160512651
"PWY-3001","Maize Genotype",13.7443005708691,0.36949344854196,0.0602339906097743,0.512048879380813
"PWY-3001","GXE",53.1477212052452,0.611759098151223,0.232918315741199,0.715896284884213
"PWY-3781","Environment",0.0808609063708029,0.155244268549648,0.0327246331173553,0.287848747935806
"PWY-3781","Maize Genotype",0.112133660417764,0.428498996029744,0.0453808034311428,0.554487392277585
"PWY-3781","GXE",0.976212175892206,3.42319271882251e-05,0.395075775607465,0.000294836276105036
"PWY-4984","Environment",0.0135843179574605,0.882607496145513,0.0136360292564331,0.915762440948906
"PWY-4984","Maize Genotype",0.0437512322405107,0.717986793184295,0.0439177796562805,0.788899069054349
"PWY-4984","GXE",0.272266063404433,0.296662485319746,0.273302496138774,0.440865771319326
"PWY-5022","Environment",0.247619740747159,3.65951077538271e-07,0.127754308432123,6.23674070442883e-06
"PWY-5022","Maize Genotype",0.0648943652017457,0.751473810869557,0.0334809119922148,0.81452032815496
"PWY-5022","GXE",0.59831225847674,0.00589358089125101,0.308686894580858,0.0234746933507443
"PWY-5028","Environment",0.0244866623587617,1.5122379182222e-05,0.0976455246432279,0.000139230180746665
"PWY-5028","Maize Genotype",0.00903093358234805,0.645346137990937,0.0360126764009955,0.74292706362091
"PWY-5028","GXE",0.0896444441762813,0.000158871185340342,0.357475373927858,0.00113621267372869
"PWY-5097","Environment",0.177453744009242,0.170916375921162,0.0339279785684154,0.309038413347294
"PWY-5097","Maize Genotype",0.252301618355521,0.431290155456947,0.048238395578156,0.55630179471983
"PWY-5097","GXE",1.86441221292221,0.00128396617053471,0.356463245990585,0.00676616383288359
"PWY-5100","Environment",0.0860595232033153,1.900276051299e-08,0.159406754630519,4.47682681497206e-07
"PWY-5100","Maize Genotype",0.0318854036613316,0.230722683852909,0.0590608514728693,0.382627059557309
"PWY-5100","GXE",0.115006862254649,0.473656540395305,0.21302547341497,0.592810763838499
"PWY-5101","Environment",0.100819155621813,0.0890748742505302,0.0448460108472866,0.187267649014894
"PWY-5101","Maize Genotype",0.0812918921014287,0.821587869066938,0.0361599643687987,0.87512218500348
"PWY-5101","GXE",0.654135581442624,0.109544453837612,0.290970214936269,0.218593454609211
"PWY-5103","Environment",0.668797281379672,0.0735188365112969,0.0435732159333235,0.16106879679291
"PWY-5103","Maize Genotype",0.958247162794326,0.206401952406483,0.0624313401151944,0.355544008338909
"PWY-5103","GXE",4.74324019762626,0.0247201262375333,0.309029709164531,0.0704655555738938
"PWY-5104","Environment",0.0346834265109971,9.27379062259271e-07,0.144033889940537,1.2712508880892e-05
"PWY-5104","Maize Genotype",0.00942498469056051,0.7648055230421,0.0391402276006672,0.824507703844848
"PWY-5104","GXE",0.0450443752287254,0.87787652011296,0.187061003966185,0.912035139572608
"PWY-5121","Environment",0.217988369906205,0.0409093983805121,0.0460217095435245,0.103064396688027
"PWY-5121","Maize Genotype",0.214356922837552,0.481738309343438,0.0452550383569462,0.600112575091904
"PWY-5121","GXE",1.69667907060182,0.000799846295822244,0.358202923437666,0.00448025792275257
"PWY-5154","Environment",0.0391059113425039,0.00896725425577259,0.0736518288920038,0.0332535678651567
"PWY-5154","Maize Genotype",0.0140509325013112,0.973520104679014,0.0264634384120558,0.984272687521725
"PWY-5154","GXE",0.108220316308565,0.892248274875962,0.203821467030579,0.924567746669658
"PWY-5180","Environment",0.0191070533374713,0.296024405735056,0.0318958074680824,0.44073522117803
"PWY-5180","Maize Genotype",0.0400425854811994,0.218297072160865,0.066843933204909,0.368894419411082
"PWY-5180","GXE",0.159655128471028,0.246578763229164,0.26651567612559,0.39501917869312
"PWY-5182","Environment",0.0191070533374713,0.296024405735056,0.0318958074680824,0.44073522117803
"PWY-5182","Maize Genotype",0.0400425854811994,0.218297072160865,0.066843933204909,0.368894419411082
"PWY-5182","GXE",0.159655128471028,0.246578763229164,0.26651567612559,0.39501917869312
"PWY-5188","Environment",1.4538038453043,0.0486984804755567,0.0487786055766693,0.117492418255786
"PWY-5188","Maize Genotype",1.59567230139809,0.393817269357043,0.0535386325128488,0.527588813635943
"PWY-5188","GXE",8.79089678369817,0.0624821183804754,0.294955669750253,0.141779537741532
"PWY-5189","Environment",0.811854148426099,0.0198234458449481,0.0548182329286907,0.0599191702709562
"PWY-5189","Maize Genotype",0.82998855983749,0.303648305462116,0.056042709505797,0.449308483429817
"PWY-5189","GXE",4.56726938859543,0.0230745085749876,0.308392385106958,0.0664844653545507
"PWY-5304","Environment",0.0103096556064924,0.00470606900509009,0.0600570705728871,0.019134828797346
"PWY-5304","Maize Genotype",0.0132642705663729,0.0310235825460498,0.0772686560936978,0.0822844027131983
"PWY-5304","GXE",0.0583427470358738,0.000814262996445175,0.339865327212582,0.00452933791772629
"PWY-5345","Environment",0.0405242045021532,0.00134597255272921,0.0652517850072935,0.00691105137651346
"PWY-5345","Maize Genotype",0.0222188983520435,0.621534802278157,0.0357767116264901,0.724671581695493
"PWY-5345","GXE",0.251495719540438,3.33794472957488e-06,0.404956613542785,3.66259414847874e-05
"PWY-5347","Environment",0.903909321427696,0.00198761444311256,0.0693654596249988,0.00964896466020098
"PWY-5347","Maize Genotype",0.921946781250619,0.0771596885859232,0.0707496434821895,0.16704029880358
"PWY-5347","GXE",4.07486912325946,0.00795530368298593,0.31270301450168,0.0303438011908178
"PWY-5384","Environment",0.0246409608785352,8.22124756750566e-08,0.126235458426875,1.77978900042487e-06
"PWY-5384","Maize Genotype",0.0116830784962325,0.100081021018653,0.0598523238228828,0.205025314158417
"PWY-5384","GXE",0.0644049662478855,0.000305967968402825,0.329946160758344,0.00199372082086212
"PWY-5415","Environment",0.00683088159849898,0.857760807494072,0.0144266956801082,0.896882382428604
"PWY-5415","Maize Genotype",0.0271789007745039,0.417927956643418,0.0574013360851964,0.544325680116061
"PWY-5415","GXE",0.126891737497539,0.308346988138658,0.267993004241125,0.453185206420302
"PWY-5417","Environment",0.0291824301751427,0.000330768010010051,0.0890788167902115,0.00211732386404696
"PWY-5417","Maize Genotype",0.0167574413934411,0.421100700496948,0.051151773269059,0.545795568119831
"PWY-5417","GXE",0.0883927333709587,0.123621799092444,0.269817148684367,0.242105283797182
"PWY-5419","Environment",0.0139816758989478,0.198363436079606,0.0390765982033371,0.34691945916979
"PWY-5419","Maize Genotype",0.0244149160882586,0.258500506604045,0.0682358733705783,0.406795492710884
"PWY-5419","GXE",0.077441804183057,0.780554452414968,0.216437735223898,0.83814302217856
"PWY-5420","Environment",0.0155383324834544,0.0101222703870884,0.0624781330845802,0.0361961543752581
"PWY-5420","Maize Genotype",0.0225683357353969,0.0260434517981133,0.0907450966875015,0.0729398772387719
"PWY-5420","GXE",0.0613148970031542,0.286110849365957,0.246541274561448,0.431590942263901
"PWY-5431","Environment",0.0291824301751427,0.000330768010010051,0.0890788167902115,0.00211732386404696
"PWY-5431","Maize Genotype",0.0167574413934411,0.421100700496948,0.051151773269059,0.545795568119831
"PWY-5431","GXE",0.0883927333709587,0.123621799092444,0.269817148684367,0.242105283797182
"PWY-5484","Environment",0.132592650770066,0.304026464443147,0.0276355495047939,0.449308483429817
"PWY-5484","Maize Genotype",0.220964384474672,0.472682076912228,0.0460543789605321,0.592673878233248
"PWY-5484","GXE",1.77765404691802,0.000490231460169947,0.370506556213227,0.00288731911467741
"PWY-5505","Environment",0.00835579405580264,0.219079885025344,0.0384553835775652,0.369437869274317
"PWY-5505","Maize Genotype",0.0133657118997378,0.384927220102467,0.0615122362350127,0.522922094420432
"PWY-5505","GXE",0.0462851279965297,0.826548380805574,0.213015344700507,0.879236723805133
"PWY-5509","Environment",0.0555853728499695,1.17046477765109e-09,0.157178954754708,3.74852817881928e-08
"PWY-5509","Maize Genotype",0.00654145304082746,0.975671053548377,0.0184972898231594,0.984272687521725
"PWY-5509","GXE",0.116723454361183,0.000472881775406476,0.330059323364953,0.00281462934338552
"PWY-5659","Environment",11.8234183081359,0.0141803094346782,0.0597421469761531,0.0469356523023854
"PWY-5659","Maize Genotype",11.2439028771171,0.327012013950712,0.056813933226746,0.472809789123683
"PWY-5659","GXE",55.7218424574287,0.0998457964178449,0.281554996627586,0.205025314158417
"PWY-5667","Environment",0.0232565354556823,0.354486632199384,0.0233880187553233,0.498236719645504
"PWY-5667","Maize Genotype",0.0350215467938351,0.653912156833981,0.0352195448378584,0.743641218873968
"PWY-5667","GXE",0.437035338536677,4.95456578698478e-07,0.43950616436024,7.75931534106811e-06
"PWY-5676","Environment",0.0604324214288967,0.000297049380197094,0.0793186219480323,0.00196641779783366
"PWY-5676","Maize Genotype",0.041402784503781,0.225906857784448,0.054341886920999,0.376982068927798
"PWY-5676","GXE",0.263600068979439,0.000517127323256405,0.34597975263089,0.00300158685455348
"PWY-5686","Environment",22.5786748488096,0.0452086474666465,0.0521733043649434,0.110402825063365
"PWY-5686","Maize Genotype",26.8924424797833,0.290319232450678,0.0621412725064525,0.437115987204874
"PWY-5686","GXE",108.182110993835,0.371714259931899,0.2499800471692,0.514236825916151
"PWY-5695","Environment",0.0358600165729755,7.10143690897412e-05,0.0892095372137855,0.000557671663145908
"PWY-5695","Maize Genotype",0.0132558129955899,0.74858420122472,0.0329766981652829,0.813465967834767
"PWY-5695","GXE",0.143708412864751,0.000258647262069198,0.357505718919646,0.00174097862955821
"PWY-5705","Environment",0.0706640413057122,2.53946786103478e-06,0.123144081204559,2.99608184094909e-05
"PWY-5705","Maize Genotype",0.036545612871206,0.170652994984656,0.0636869309471317,0.309038413347294
"PWY-5705","GXE",0.138583146304903,0.236096039298662,0.241504645174811,0.388322233014843
"PWY-5747","Environment",0.0173140413679726,2.79707163783135e-10,0.164485320154495,1.06688303900139e-08
"PWY-5747","Maize Genotype",0.00649343130538347,0.0875241262980745,0.0616883201597831,0.184491645170415
"PWY-5747","GXE",0.03016155339754,0.00502682297139901,0.286538114442093,0.0203357838388414
"PWY-5837","Environment",0.0255270536825939,0.0202648148903979,0.0545304075310258,0.0610229952150703
"PWY-5837","Maize Genotype",0.0335789748267298,0.099753060275453,0.071730768640338,0.205025314158417
"PWY-5837","GXE",0.137657943708994,0.041275331972924,0.29406228637553,0.103641194076213
"PWY-5838","Environment",0.0727804205917027,0.00597082987258703,0.0531852981815189,0.0234746933507443
"PWY-5838","Maize Genotype",0.116391886593056,0.00594644284251108,0.0850549796776927,0.0234746933507443
"PWY-5838","GXE",0.52679586505459,5.05969562572048e-06,0.38496335877061,5.40375492826947e-05
"PWY-5840","Environment",0.0656787885194036,0.107814440074118,0.0345372213011086,0.217529890426622
"PWY-5840","Maize Genotype",0.12350032073573,0.0804802317121484,0.0649427007434475,0.172173074204015
"PWY-5840","GXE",0.750656638278671,1.24819260648624e-05,0.394733140208843,0.000119024080689938
"PWY-5845","Environment",0.0759366624653355,0.0152238353447921,0.0599175116755926,0.0495702931348718
"PWY-5845","Maize Genotype",0.0800225934693613,0.234041469436033,0.0631414987549714,0.385735014440869
"PWY-5845","GXE",0.338361997285851,0.180336193767285,0.266983144435755,0.323152776750773
"PWY-5850","Environment",0.0746281802212556,0.021947551403118,0.0575650780223896,0.0640115532113105
"PWY-5850","Maize Genotype",0.080534421224921,0.26486170033257,0.0621209069758363,0.411949945565804
"PWY-5850","GXE",0.337936269375794,0.243302713968545,0.260669999664177,0.393031988874373
"PWY-5855","Environment",0.0146669801561226,1.31000251347078e-07,0.143090303834118,2.49836193640499e-06
"PWY-5855","Maize Genotype",0.00402091370702363,0.659157634707262,0.0392278272626287,0.743641218873968
"PWY-5855","GXE",0.0262144568690516,0.129263844062781,0.25574689256487,0.247704160512651
"PWY-5856","Environment",0.0146669801561226,1.31000251347078e-07,0.143090303834118,2.49836193640499e-06
"PWY-5856","Maize Genotype",0.00402091370702363,0.659157634707262,0.0392278272626287,0.743641218873968
"PWY-5856","GXE",0.0262144568690516,0.129263844062781,0.25574689256487,0.247704160512651
"PWY-5857","Environment",0.0146669801561226,1.31000251347078e-07,0.143090303834118,2.49836193640499e-06
"PWY-5857","Maize Genotype",0.00402091370702363,0.659157634707262,0.0392278272626287,0.743641218873968
"PWY-5857","GXE",0.0262144568690516,0.129263844062781,0.25574689256487,0.247704160512651
"PWY-5860","Environment",0.0527206644434106,0.0405314425869314,0.0521552096190815,0.103064396688027
"PWY-5860","Maize Genotype",0.065184125995603,0.23389520543599,0.0644849944709339,0.385735014440869
"PWY-5860","GXE",0.263345640340315,0.253223855332731,0.260521129982402,0.404048422552823
"PWY-5861","Environment",0.0364712100478878,0.0105573943186351,0.0548143138521707,0.0375843237743409
"PWY-5861","Maize Genotype",0.0488654272574803,0.0491450216788546,0.0734421715839687,0.118213700795083
"PWY-5861","GXE",0.2276074054064,0.000925721088278012,0.342081980242584,0.00501120845981171
"PWY-5862","Environment",0.0539518781583006,0.0290514680910348,0.054470607411629,0.078714895924888
"PWY-5862","Maize Genotype",0.0644963899671186,0.21163032752618,0.0651165011727351,0.362213445189039
"PWY-5862","GXE",0.264121335446421,0.191270722923163,0.266660773697713,0.335982125134766
"PWY-5863","Environment",0.0307456931670249,0.0267302261350676,0.0509437491608375,0.0737793409518503
"PWY-5863","Maize Genotype",0.0452721942979859,0.0662718581326454,0.0750132806487143,0.14995411967302
"PWY-5863","GXE",0.18584336408709,0.0165818926473367,0.307931184762261,0.0531283840420667
"PWY-5896","Environment",0.0746281802212556,0.021947551403118,0.0575650780223896,0.0640115532113105
"PWY-5896","Maize Genotype",0.080534421224921,0.26486170033257,0.0621209069758363,0.411949945565804
"PWY-5896","GXE",0.337936269375794,0.243302713968545,0.260669999664177,0.393031988874373
"PWY-5897","Environment",0.0470870962249864,0.00996375849606545,0.0525677157659959,0.0357891056293651
"PWY-5897","Maize Genotype",0.0712947784699235,0.0182479433809399,0.0795930085027804,0.0566534986361739
"PWY-5897","GXE",0.325962911355517,8.46538786334321e-05,0.363902789684039,0.000633717353134384
"PWY-5898","Environment",0.0470870962249864,0.00996375849606545,0.0525677157659959,0.0357891056293651
"PWY-5898","Maize Genotype",0.0712947784699235,0.0182479433809399,0.0795930085027804,0.0566534986361739
"PWY-5898","GXE",0.325962911355517,8.46538786334321e-05,0.363902789684039,0.000633717353134384
"PWY-5899","Environment",0.0470870962249864,0.00996375849606545,0.0525677157659959,0.0357891056293651
"PWY-5899","Maize Genotype",0.0712947784699235,0.0182479433809399,0.0795930085027804,0.0566534986361739
"PWY-5899","GXE",0.325962911355517,8.46538786334321e-05,0.363902789684039,0.000633717353134384
"PWY-5913","Environment",0.0378471379613844,4.98290486822071e-11,0.195181890252774,2.34782752908517e-09
"PWY-5913","Maize Genotype",0.00687666001881966,0.717687198736279,0.0354636987998498,0.788899069054349
"PWY-5913","GXE",0.0444431478436654,0.228728679875118,0.229198245155571,0.380897448191205
"PWY-5918","Environment",0.0620472954308826,0.21487280242862,0.0291974704900282,0.366198116479413
"PWY-5918","Maize Genotype",0.0874704054631795,0.520890712303431,0.0411607720292484,0.631501840293097
"PWY-5918","GXE",0.874085582123312,8.05441436324252e-06,0.411316686933336,8.06448238119657e-05
"PWY-5920","Environment",0.0977802541018958,0.0168094877766668,0.0472134668912274,0.0534301575758337
"PWY-5920","Maize Genotype",0.158739970668987,0.0190406970197538,0.0766480351102841,0.0584352425778652
"PWY-5920","GXE",0.804339053048735,7.35891653148904e-06,0.388377342636721,7.46138245787686e-05
"PWY-5973","Environment",0.0196411909391498,0.145593972669301,0.032286582977411,0.275699224841868
"PWY-5973","Maize Genotype",0.0227836080247441,0.608220250344927,0.0374521511090992,0.713498485510035
"PWY-5973","GXE",0.255258272028207,3.12499837669663e-06,0.419598659065121,3.52552633765353e-05
"PWY-5989","Environment",0.0413530115723582,8.7444077818415e-11,0.175725032707297,3.68645822802897e-09
"PWY-5989","Maize Genotype",0.0120365580820998,0.239574269191085,0.0511480175744706,0.390745820459815
"PWY-5989","GXE",0.0649760363984888,0.0122309889157949,0.276108454672914,0.0420473052427113
"PWY-6121","Environment",2.01661192564045,0.0106957368203002,0.0613474584131721,0.0377413444628215
"PWY-6121","Maize Genotype",1.66810663479045,0.437640050262621,0.05074556046476,0.559983514792907
"PWY-6121","GXE",9.66602623968938,0.0547848086734836,0.294050697221603,0.128688069640646
"PWY-6122","Environment",1.79659347888918,0.0217217850339122,0.0561233038416344,0.0640115532113105
"PWY-6122","Maize Genotype",1.57020166457577,0.493935130398667,0.0490511104204347,0.609617934436568
"PWY-6122","GXE",9.33736732102963,0.0710369777635548,0.29168752385938,0.158497546486371
"PWY-6123","Environment",8.37940697267937,0.0589332087057061,0.049874964259033,0.136457650648693
"PWY-6123","Maize Genotype",9.19512127866036,0.436145981101501,0.0547301672571724,0.559983514792907
"PWY-6123","GXE",42.9680137075034,0.338033090503402,0.255749381183012,0.483508045523615
"PWY-6125","Environment",26.1587418361251,0.0205295955950111,0.059847012302619,0.0615887867850332
"PWY-6125","Maize Genotype",23.9795325483693,0.429577867238618,0.05486133042727,0.554986889771182
"PWY-6125","GXE",108.31586801577,0.39557771020539,0.247809360492885,0.528096243124196
"PWY-6126","Environment",25.4492336434562,0.0506297895461648,0.0522015656051897,0.120697801864518
"PWY-6126","Maize Genotype",29.3433236707379,0.347479914844101,0.0601891379965467,0.494258265045411
"PWY-6126","GXE",115.918718108303,0.524757670103063,0.237772918940371,0.63494092711866
"PWY-6147","Environment",0.0417135961148098,1.07864824792967e-06,0.117704821518876,1.42590232386041e-05
"PWY-6147","Maize Genotype",0.0288679983724556,0.0192891082706087,0.0814579157041491,0.0587474362158084
"PWY-6147","GXE",0.0998181882838757,0.0172061179128544,0.281660732485249,0.0544747053288394
"PWY-6151","Environment",0.0322010608568449,9.47956053579786e-24,0.324375424673614,3.79656399458704e-21
"PWY-6151","Maize Genotype",0.00713288558923795,0.00508518664549719,0.0718526884081069,0.0204685150906696
"PWY-6151","GXE",0.0205634302773464,0.028715228460226,0.20714446206025,0.0785013583503106
"PWY-6163","Environment",18.6398758971929,0.113745703396212,0.0441759827964781,0.225520565396946
"PWY-6163","Maize Genotype",22.9145294566445,0.472807251174838,0.0543067917752909,0.592673878233248
"PWY-6163","GXE",103.818983146989,0.469840156987722,0.246048076647331,0.590803713888799
"PWY-6182","Environment",0.026119235368482,0.000415345014127343,0.0877837125432545,0.00253962867416795
"PWY-6182","Maize Genotype",0.0159661672868743,0.373774035494504,0.0536604314695887,0.515306372514798
"PWY-6182","GXE",0.0789089180426719,0.151587944273413,0.26520369684772,0.283477722917892
"PWY-621","Environment",0.030024808607248,2.86010690219901e-09,0.158304907241479,7.39014718923033e-08
"PWY-621","Maize Genotype",0.00865452336371232,0.402156024624428,0.0456307161265622,0.532828340102109
"PWY-621","GXE",0.0528288913196247,0.019221779280745,0.278538752716796,0.0587474362158084
"PWY-6263","Environment",0.105199156060156,0.166462462430199,0.035112795043954,0.303037346378613
"PWY-6263","Maize Genotype",0.206866049750277,0.119271751117963,0.0690466110039922,0.234733839423804
"PWY-6263","GXE",0.95660195816656,0.0128078953369641,0.319289334189527,0.0432862338930553
"PWY-6269","Environment",0.0571949370416713,6.97340478439822e-10,0.159968628395275,2.32737384679291e-08
"PWY-6269","Maize Genotype",0.00651675254433584,0.977002384032157,0.0182267176087508,0.984375986930513
"PWY-6269","GXE",0.117873929312425,0.000442555372409624,0.329681817499545,0.00266531468646699
"PWY-6277","Environment",1.79659347888918,0.0217217850339122,0.0561233038416344,0.0640115532113105
"PWY-6277","Maize Genotype",1.57020166457577,0.493935130398667,0.0490511104204347,0.609617934436568
"PWY-6277","GXE",9.33736732102963,0.0710369777635548,0.29168752385938,0.158497546486371
"PWY-6282","Environment",0.0409652776170899,1.17627510075264e-10,0.173960543591291,4.71098177851434e-09
"PWY-6282","Maize Genotype",0.0118515651750316,0.256571609376257,0.050328103217736,0.406463958602841
"PWY-6282","GXE",0.0654464128476667,0.0113584166629243,0.277920576091263,0.0393856785584519
"PWY-6317","Environment",0.0104711264876714,0.271396781130928,0.0281648299735451,0.418783952822058
"PWY-6317","Maize Genotype",0.0126064138054043,0.759752174261819,0.0339082429978671,0.82127056893889
"PWY-6317","GXE",0.147116852669664,6.6028830761784e-05,0.395709205362261,0.00052889093440189
"PWY-6353","Environment",0.027069554606683,0.00411209484012686,0.0587971466373187,0.0170662588960705
"PWY-6353","Maize Genotype",0.0341161786542805,0.0320788634758617,0.0741029539712289,0.0845235843558067
"PWY-6353","GXE",0.167345227016913,8.56512270897141e-05,0.363486654839148,0.000635246600915379
"PWY-6383","Environment",0.00832574979187648,0.259040288795093,0.0305613198047811,0.406845630048764
"PWY-6383","Maize Genotype",0.0120992206541869,0.558432203961626,0.0444125947865987,0.669617058942009
"PWY-6383","GXE",0.0944299353837099,0.00365359688563541,0.346623850889944,0.0158061523127725
"PWY-6385","Environment",2.42748850371495,0.00131140425662029,0.0771256184001924,0.00682100525683672
"PWY-6385","Maize Genotype",1.2132643450068,0.710235255459396,0.0385475617076461,0.78360666614735
"PWY-6385","GXE",9.50452010198964,0.0314641817488156,0.301975473556801,0.0831775893755819
"PWY-6386","Environment",0.898645196840689,0.00286377430888883,0.0693021924616883,0.0129597922114122
"PWY-6386","Maize Genotype",0.476790471593357,0.732148775685833,0.0367693781065406,0.801162799623432
"PWY-6386","GXE",4.21083210065819,0.0081682528799928,0.324733162420054,0.0310083912648068
"PWY-6387","Environment",10.2822657821171,0.0206417275909631,0.0589942032512333,0.061694118658065
"PWY-6387","Maize Genotype",7.99360957691111,0.61427469826429,0.0458631043083387,0.717250777419382
"PWY-6387","GXE",46.3984372662248,0.232855302191228,0.266209695083341,0.385365903006558
"PWY-6396","Environment",0.0189424434626852,0.126226454982485,0.0418926730001994,0.245406287478083
"PWY-6396","Maize Genotype",0.0281584966788957,0.291967178645208,0.0622746846714862,0.438772439202274
"PWY-6396","GXE",0.116541205863284,0.317982317996838,0.257739854834302,0.463941414782271
"PWY-6467","Environment",0.0131586740903755,0.081904767251894,0.0456505816718658,0.174020473657207
"PWY-6467","Maize Genotype",0.0269448830692043,0.0291685850518601,0.0934782316775566,0.078714895924888
"PWY-6467","GXE",0.0672984051004515,0.488494448302047,0.233474232838667,0.605702868560278
"PWY-6478","Environment",0.2758320697978,9.62299359829685e-16,0.267447057651366,1.1011454103194e-13
"PWY-6478","Maize Genotype",0.0345218759748736,0.729065896401209,0.0334724463361111,0.799693531491477
"PWY-6478","GXE",0.18846020334319,0.595210301030334,0.182731206365751,0.702676750034534
"PWY-6507","Environment",0.0509021179116708,2.80594178507261e-08,0.139636399502122,6.37829166236412e-07
"PWY-6507","Maize Genotype",0.0204754174677526,0.175777696454525,0.0561688529043367,0.316399853618144
"PWY-6507","GXE",0.108177199788863,0.00550135318499704,0.296755327802877,0.0220329195059131
"PWY-6519","Environment",0.0293165969732004,1.435885511896e-09,0.158165596561332,3.96601481044377e-08
"PWY-6519","Maize Genotype",0.00552563420200185,0.799522420033716,0.0298112782577819,0.853889944596009
"PWY-6519","GXE",0.0575104565588361,0.00210038537558933,0.310273927033828,0.00995508098134351
"PWY-6545","Environment",0.10664258235907,0.000515920424465265,0.0844803735052086,0.00300158685455348
"PWY-6545","Maize Genotype",0.148217063579457,0.00156280359175425,0.117414944518856,0.00792282074047567
"PWY-6545","GXE",0.272195083047466,0.499723712072846,0.215628145656728,0.612046931758945
"PWY-6562","Environment",0.00981821311179356,0.215786274067342,0.0375412076402804,0.366974109401148
"PWY-6562","Maize Genotype",0.0153410147316046,0.40568717189057,0.0586583539075943,0.533588546279715
"PWY-6562","GXE",0.0618346221046084,0.59295092495842,0.236432674800977,0.702594217295405
"PWY-6588","Environment",0.0111361691049567,0.150552809435197,0.0416934991174009,0.282418736200452
"PWY-6588","Maize Genotype",0.0158136784660989,0.392114058727551,0.0592059605915725,0.527588813635943
"PWY-6588","GXE",0.0623890948672755,0.612220917784876,0.233582989560241,0.715896284884213
"PWY-6608","Environment",0.0197353553309635,0.0429260202408011,0.0437344119274379,0.105987607085491
"PWY-6608","Maize Genotype",0.0167968337066938,0.648868688721516,0.0372225192851066,0.743024939488817
"PWY-6608","GXE",0.176555571289885,4.53901560295381e-05,0.391254880055862,0.000382710683996421
"PWY-6609","Environment",0.0122671014360342,0.281732100291591,0.0272125897686174,0.428132854533892
"PWY-6609","Maize Genotype",0.0219414814691773,0.359472595469776,0.0486736444831642,0.503387323376382
"PWY-6609","GXE",0.177078648164717,4.8363972405154e-05,0.392820474699328,0.000399376720582767
"PWY-6612","Environment",0.0365156461137189,2.05776806530426e-07,0.121314885402607,3.74607322797435e-06
"PWY-6612","Maize Genotype",0.0149922983610167,0.247224713074863,0.0498084835175659,0.395263463419092
"PWY-6612","GXE",0.102630620581254,0.000178499734462359,0.340966771773362,0.00125419550266973
"PWY-6628","Environment",0.235236356632353,0.000204203462306039,0.0793623467165345,0.00141549229735588
"PWY-6628","Maize Genotype",0.220947963395427,0.0309085623162686,0.074541831578803,0.082251689087479
"PWY-6628","GXE",1.01366717820474,0.000339962573633554,0.341983727360586,0.00211732386404696
"PWY-6630","Environment",0.235157515189275,0.000204990145434809,0.0793389894675415,0.00141549229735588
"PWY-6630","Maize Genotype",0.220965482332313,0.0308876660024288,0.0745507880594123,0.082251689087479
"PWY-6630","GXE",1.01362203630044,0.000340212987502673,0.341982470759567,0.00211732386404696
"PWY-6700","Environment",0.0226633985218447,0.375237800059696,0.022840149112197,0.516105761916687
"PWY-6700","Maize Genotype",0.0352597890245141,0.647229251223583,0.0355347781670194,0.74292706362091
"PWY-6700","GXE",0.43518706585488,5.6547300796213e-07,0.438581065688108,8.38784961810493e-06
"PWY-6703","Environment",0.024483015667061,0.315989323891347,0.0246356696772739,0.461874905906878
"PWY-6703","Maize Genotype",0.0352575169524797,0.649335153111325,0.035477351037714,0.743024939488817
"PWY-6703","GXE",0.43390697825001,6.55485336882488e-07,0.436612430927489,9.54625008805224e-06
"PWY-6708","Environment",0.0146669801561226,1.31000251347078e-07,0.143090303834118,2.49836193640499e-06
"PWY-6708","Maize Genotype",0.00402091370702363,0.659157634707262,0.0392278272626287,0.743641218873968
"PWY-6708","GXE",0.0262144568690516,0.129263844062781,0.25574689256487,0.247704160512651
"PWY-6737","Environment",0.0964507184669877,0.24337561358513,0.0460758433371274,0.393031988874373
"PWY-6737","Maize Genotype",0.019928356911508,0.999993812564858,0.0095200519562255,0.999999998910126
"PWY-6737","GXE",0.191419365995506,0.999999998910126,0.0914436808712832,0.999999998910126
"PWY-6892","Environment",0.0541618853125297,0.000220216365943614,0.0932256357966295,0.00149485855187148
